,id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
16741,21781,6392,MEEKING,WA,116.6387687,-33.24859545,WA Country,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.247,116.628,50903125012.0,50903125012.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,290.3391418,W2,PHN503,Country WA,Williams,Canning,
16742,15728,6393,CORDERING,WA,116.85396,-33.538228,WILLIAMS LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.512098,116.675354,50903125015.0,50903125015.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,246.8482361,W2,PHN503,Country WA,Woodanilling,Durack,
16743,15729,6393,DURANILLIN,WA,116.85396,-33.538228,WILLIAMS LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.5206917,116.7968705,50903125015.0,50903125015.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,246.8482361,W2,PHN503,Country WA,Woodanilling,Durack,
16744,15730,6393,MOODIARRUP,WA,116.85396,-33.538228,WILLIAMS LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.6118099,116.7580262,50903125015.0,50903125015.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,246.8482361,W2,PHN503,Country WA,Woodanilling,Durack,
16745,15731,6393,TRIGWELL,WA,116.85396,-33.538228,WILLIAMS LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.6731943,116.6318277,50903125015.0,50903125015.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,246.8482361,W2,PHN503,Country WA,Woodanilling,Durack,
16746,15732,6394,BEAUFORT RIVER,WA,116.972036,-33.83319,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.5882778,117.0461201,50901123010.0,50901123010.0,509011230.0,Katanning,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16747,15733,6394,BOILUP,WA,116.972036,-33.83319,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.7592499,117.0055956,50901123112.0,50901123112.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16748,15734,6394,BOSCABEL,WA,116.972036,-33.83319,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.6987066,117.1137661,50901123112.0,50901123112.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16749,11042,6394,CHANGERUP,WA,116.972036,-33.83319,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.7353428,116.8452962,50901123112.0,50901123112.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16750,21782,6394,MOKUP,WA,116.8415415,-33.62943162,WA Country,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.6166,116.825,50903125015.0,50903125015.0,509031250.0,Wagin,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16751,11043,6394,MURADUP,WA,116.972036,-33.83319,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.8580382,116.9426442,50901123113.0,50901123113.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16752,11044,6394,ORCHID VALLEY,WA,116.972036,-33.83319,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-34.007616,116.8238792,50901123113.0,50901123113.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16753,11045,6394,QUALEUP,WA,116.972036,-33.83319,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50903.0,Wheat Belt - South,509.0,Western Australia - Wheat Belt,R3,-33.9044236,116.8070515,50901123113.0,50901123113.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,263.2080994,W2,PHN503,Country WA,Woodanilling,Durack,
16754,11046,6395,CHERRY TREE POOL,WA,117.065276,-33.885153,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-33.7940495,117.27861,50901123110.0,50901123110.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,281.4958801,W2,PHN503,Country WA,Woodanilling,Durack,
16755,11047,6395,JINGALUP,WA,117.065276,-33.885153,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-33.965529,117.0300474,50901123111.0,50901123111.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,281.4958801,W2,PHN503,Country WA,Woodanilling,Durack,
16756,11048,6395,KOJONUP,WA,117.065276,-33.885153,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-33.828384,117.1589932,50901123108.0,50901123109.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,281.4958801,W2,PHN503,Country WA,Woodanilling,Durack,
16757,11049,6395,LUMEAH,WA,117.065276,-33.885153,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-33.9946269,117.2318438,50901123111.0,50901123111.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,281.4958801,W2,PHN503,Country WA,Woodanilling,Durack,
16758,11050,6395,MOBRUP,WA,117.065276,-33.885153,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.1315864,116.911756,50901123113.0,50901123113.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,281.4958801,W2,PHN503,Country WA,Woodanilling,Durack,
16759,11051,6395,RYANSBROOK,WA,117.065276,-33.885153,KOJONUP LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.0897077,117.1585717,50901123111.0,50901123111.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,281.4958801,W2,PHN503,Country WA,Woodanilling,Durack,
16760,11052,6396,FRANKLAND,WA,117.096189,-34.372016,FRANKLAND LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.3028954,116.9381434,50901123103.0,50901123103.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,205.1897583,W2,PHN503,Country WA,Plantagenet,Forrest,
16761,21783,6396,FRANKLAND RIVER,WA,116.9668031,-34.33890039,Frankland,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.3029,116.938,50901123103.0,50901123103.0,509011231.0,Kojonup,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,205.1897583,W2,PHN503,Country WA,Plantagenet,Forrest,
16762,11053,6397,ROCKY GULLY,WA,116.955359,-34.543671,MOUNT BARKER LPO,Delivery Area,Updated 6-Feb-2020,50901.0,Albany,509.0,Western Australia - Wheat Belt,R3,-34.6318818,116.9381434,50901123416.0,50901123416.0,509011234.0,Plantagenet,50901.0,Albany,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Plantagenet,Forrest,
16763,11054,6398,BROKE,WA,116.604043,-34.788611,WALPOLE LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-34.9349211,116.4193977,50103102004.0,50103102004.0,501031020.0,Pemberton,50103.0,Manjimup,501.0,Bunbury,4.0,3.0,6.0,5.0,O'Connor,,W2,PHN503,Country WA,Plantagenet,Forrest,
16764,11055,6398,NORTH WALPOLE,WA,116.604043,-34.788611,WALPOLE LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-34.8838995,116.7106544,50103102002.0,50103102002.0,501031020.0,Pemberton,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Plantagenet,Forrest,
16765,11056,6398,WALPOLE,WA,116.604043,-34.788611,WALPOLE LPO,Delivery Area,Updated 6-Feb-2020,50103.0,Manjimup,501.0,Bunbury,R3,-34.9758607,116.7331553,50103102001.0,50103102001.0,501031020.0,Pemberton,50103.0,Manjimup,501.0,Bunbury,3.0,3.0,5.0,5.0,O'Connor,,W2,PHN503,Country WA,Plantagenet,Forrest,
16766,11057,6401,BUCKLAND,WA,116.681727,-31.640292,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-31.5348886,116.635414,50902124324.0,50902124324.0,509021243.0,Northam,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,2.0,2.0,4.0,4.0,Pearce,189.1295013,W2,PHN503,Country WA,York,Pearce,Outer Metropolitan
16767,11058,6401,BURLONG,WA,116.681727,-31.640292,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-31.6737918,116.6111724,50902124324.0,50902124324.0,509021243.0,Northam,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,2.0,2.0,4.0,4.0,Pearce,189.1295013,W2,PHN503,Country WA,York,Pearce,Outer Metropolitan
16768,11059,6401,CUNJARDINE,WA,116.681727,-31.640292,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-31.4398608,116.8569423,50902123804.0,50902123804.0,509021238.0,Dowerin,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,Pearce,189.1295013,W2,PHN503,Country WA,York,Pearce,Outer Metropolitan
16769,11060,6401,IRISHTOWN,WA,116.681727,-31.640292,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-31.5912996,116.6468692,50902124324.0,50902124324.0,509021243.0,Northam,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,2.0,2.0,4.0,4.0,Pearce,189.1295013,W2,PHN503,Country WA,York,Pearce,Outer Metropolitan
16770,11061,6401,JENNACUBBINE,WA,116.681727,-31.640292,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-31.4645692,116.7146243,50902123804.0,50902123804.0,509021238.0,Dowerin,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,3.0,3.0,5.0,5.0,Pearce,189.1295013,W2,PHN503,Country WA,York,Pearce,Outer Metropolitan
16771,11062,6401,JENNAPULLIN,WA,116.681727,-31.640292,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,R3,-31.5283897,116.7169043,50902124327.0,50902124327.0,509021243.0,Northam,50902.0,Wheat Belt - North,509.0,Western Australia - Wheat Belt,2.0,2.0,5.0,5.0,Pearce,189.1295013,W2,PHN503,Country WA,York,Pearce,Outer Metropolitan
