,Sex,Gym,Suburb_updated,Postcode_updated,Lat_precise,Long_precise,Age
18480,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,28
18481,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,29
18482,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,31
18483,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,33
18484,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,36
18485,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,29
18486,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,29
18487,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,30
18488,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,33
18489,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,35
18490,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,30
18491,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,32
18492,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,27
18493,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,36
18494,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,32
18495,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,55
18496,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,17
18497,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,35
18498,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,35
18499,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,35
18500,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,40
18501,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,32
18502,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,46
18503,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,29
18504,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,26
18505,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,26
18506,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,29
18507,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,31
18508,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,28
18509,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,24
18510,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,36
18511,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,24
18512,Female,Oconnor,Leederville,6007,-31.9319556,115.84128,25
18513,Male,Oconnor,Leederville,6007,-31.9319556,115.84128,30
18514,Male,Osborne,Leederville,6007,-31.9319556,115.84128,30
18515,Female,Osborne,Leederville,6007,-31.9319556,115.84128,36
18516,Male,Osborne,Leederville,6007,-31.9319556,115.84128,32
18517,Female,Osborne,Leederville,6007,-31.9319556,115.84128,29
18518,Female,Osborne,Leederville,6007,-31.9319556,115.84128,28
18519,Female,Osborne,Leederville,6007,-31.9319556,115.84128,28
18520,Male,Osborne,Leederville,6007,-31.9319556,115.84128,36
18521,Male,Osborne,Leederville,6007,-31.9319556,115.84128,27
18522,Male,Osborne,Leederville,6007,-31.9319556,115.84128,29
18523,Male,Osborne,Leederville,6007,-31.9319556,115.84128,27
18524,Female,Osborne,Leederville,6007,-31.9319556,115.84128,27
18525,Female,Osborne,Leederville,6007,-31.9319556,115.84128,29
18526,Female,Osborne,Leederville,6007,-31.9319556,115.84128,31
18527,Male,Osborne,Leederville,6007,-31.9319556,115.84128,9
18528,Male,Osborne,Leederville,6007,-31.9319556,115.84128,9
18529,Male,Osborne,Leederville,6007,-31.9319556,115.84128,43
18530,Female,Osborne,Leederville,6007,-31.9319556,115.84128,30
18531,Female,Osborne,Leederville,6007,-31.9319556,115.84128,27
18532,Female,Osborne,Leederville,6007,-31.9319556,115.84128,36
18533,Female,Osborne,Leederville,6007,-31.9319556,115.84128,29
18534,Male,Osborne,Leederville,6007,-31.9319556,115.84128,43
18535,Female,Osborne,Leederville,6007,-31.9319556,115.84128,27
18536,Female,Osborne,Leederville,6007,-31.9319556,115.84128,28
18537,Male,Osborne,Leederville,6007,-31.9319556,115.84128,33
18538,Male,Osborne,Leederville,6007,-31.9319556,115.84128,31
18539,Male,Osborne,Leederville,6007,-31.9319556,115.84128,33
18540,Male,Osborne,Leederville,6007,-31.9319556,115.84128,25
18541,Male,Osborne,Leederville,6007,-31.9319556,115.84128,27
18542,Female,Osborne,Leederville,6007,-31.9319556,115.84128,32
18543,Male,Osborne,Leederville,6007,-31.9319556,115.84128,13
18544,Female,Osborne,Leederville,6007,-31.9319556,115.84128,27
18545,Female,Osborne,Leederville,6007,-31.9319556,115.84128,34
18546,Female,Osborne,Leederville,6007,-31.9319556,115.84128,12
18547,Male,Osborne,Leederville,6007,-31.9319556,115.84128,32
18548,Female,Osborne,Leederville,6007,-31.9319556,115.84128,28
18549,Female,Osborne,Leederville,6007,-31.9319556,115.84128,23
18550,Female,Osborne,Leederville,6007,-31.9319556,115.84128,39
18551,Female,Osborne,Leederville,6007,-31.9319556,115.84128,41
18552,Male,Osborne,Leederville,6007,-31.9319556,115.84128,26
18553,Male,Osborne,Leederville,6007,-31.9319556,115.84128,37
18554,Male,Osborne,Leederville,6007,-31.9319556,115.84128,31
18555,Male,Osborne,Leederville,6007,-31.9319556,115.84128,27
18556,Male,Osborne,Leederville,6007,-31.9319556,115.84128,24
18557,Male,Osborne,Leederville,6007,-31.9319556,115.84128,28
18558,Female,Osborne,Leederville,6007,-31.9319556,115.84128,20
18559,Female,Osborne,Leederville,6007,-31.9319556,115.84128,32
18560,Male,Osborne,Leederville,6007,-31.9319556,115.84128,37
18561,Female,Osborne,Leederville,6007,-31.9319556,115.84128,26
18562,Male,Osborne,Leederville,6007,-31.9319556,115.84128,36
18563,Male,Osborne,Leederville,6007,-31.9319556,115.84128,28
18564,Male,Osborne,Leederville,6007,-31.9319556,115.84128,28
18565,Male,Osborne,Leederville,6007,-31.9319556,115.84128,24
18566,Male,Osborne,Leederville,6007,-31.9319556,115.84128,25
18567,Male,Osborne,Leederville,6007,-31.9319556,115.84128,31
18568,Male,Osborne,Leederville,6007,-31.9319556,115.84128,46
18569,Female,Osborne,Leederville,6007,-31.9319556,115.84128,29
18570,Male,Osborne,Leederville,6007,-31.9319556,115.84128,32
18571,Male,Osborne,Leederville,6007,-31.9319556,115.84128,31
18572,Male,Osborne,Leederville,6007,-31.9319556,115.84128,31
18573,Female,Osborne,Leederville,6007,-31.9319556,115.84128,38
18574,Male,Osborne,Leederville,6007,-31.9319556,115.84128,33
18575,Male,Osborne,Leederville,6007,-31.9319556,115.84128,30
18576,Male,Osborne,Leederville,6007,-31.9319556,115.84128,32
18577,Male,Osborne,Leederville,6007,-31.9319556,115.84128,29
18578,Female,Osborne,Leederville,6007,-31.9319556,115.84128,32
18579,Male,Osborne,Leederville,6007,-31.9319556,115.84128,25
18580,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,10
18581,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,42
18582,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,30
18583,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,34
18584,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,28
18585,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,30
18586,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,27
18587,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,25
18588,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,27
18589,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,29
18590,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,32
18591,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,39
18592,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,28
18593,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,28
18594,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,18
18595,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,26
18596,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,40
18597,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,25
18598,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,11
18599,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,26
18600,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,27
18601,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,27
18602,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,32
18603,Female,Oconnor,Waterford,6152,-32.0144555,115.8896583,35
18604,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,26
18605,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,23
18606,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,20
18607,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,24
18608,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,22
18609,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,26
18610,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,22
18611,Male,Oconnor,Waterford,6152,-32.0144555,115.8896583,25
18612,Male,Osborne,Waterford,6152,-32.0144555,115.8896583,24
18613,Male,Osborne,Waterford,6152,-32.0144555,115.8896583,30
18614,Male,Osborne,Waterford,6152,-32.0144555,115.8896583,25
18615,Male,Osborne,Waterford,6152,-32.0144555,115.8896583,52
18616,Male,Osborne,Waterford,6152,-32.0144555,115.8896583,22
18617,Female,Osborne,Waterford,6152,-32.0144555,115.8896583,22
18618,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,27
18619,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,16
18620,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,12
18621,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,28
18622,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,12
18623,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,10
18624,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,22
18625,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,24
18626,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18627,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,27
18628,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,23
18629,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18630,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,28
18631,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,29
18632,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,20
18633,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,22
18634,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,43
18635,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,43
18636,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,32
18637,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,19
18638,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,19
18639,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,29
18640,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,32
18641,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,32
18642,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,36
18643,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,19
18644,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,17
18645,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18646,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,22
18647,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,25
18648,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,25
18649,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18650,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18651,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18652,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,23
18653,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18654,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,25
18655,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,22
18656,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,12
18657,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,29
18658,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18659,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,20
18660,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,44
18661,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,10
18662,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,7
18663,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,14
18664,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,8
18665,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,13
18666,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,43
18667,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,28
18668,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18669,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,12
18670,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,10
18671,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,49
18672,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18673,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18674,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,19
18675,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,18
18676,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,19
18677,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18678,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,25
18679,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,27
18680,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,47
18681,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,12
18682,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,27
18683,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,12
18684,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,10
18685,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18686,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,39
18687,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,23
18688,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,24
18689,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18690,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18691,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,10
18692,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,7
18693,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,24
18694,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,24
18695,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,24
18696,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,8
18697,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,22
18698,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,7
18699,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,51
18700,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,31
18701,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18702,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,29
18703,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,41
18704,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,25
18705,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,10
18706,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,7
18707,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,6
18708,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18709,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,25
18710,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,24
18711,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18712,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,27
18713,Male,Oconnor,Ardross,6153,-32.0221019,115.8353491,26
18714,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,11
18715,Female,Oconnor,Ardross,6153,-32.0221019,115.8353491,21
18716,Female,Osborne,Ardross,6153,-32.0221019,115.8353491,27
18717,Male,Osborne,Ardross,6153,-32.0221019,115.8353491,19
18718,Female,Osborne,Ardross,6153,-32.0221019,115.8353491,13
18719,Male,Osborne,Ardross,6153,-32.0221019,115.8353491,23
18720,Male,Osborne,Ardross,6153,-32.0221019,115.8353491,26
18721,Female,Osborne,Ardross,6153,-32.0221019,115.8353491,27
18722,Male,Osborne,Ardross,6153,-32.0221019,115.8353491,35
18723,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,23
18724,Female,Oconnor,Wattle grove,6107,-32.008154,115.9970025,29
18725,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,25
18726,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,21
18727,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,20
18728,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,21
18729,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,26
18730,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,23
18731,Female,Oconnor,Wattle grove,6107,-32.008154,115.9970025,24
18732,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,26
18733,Female,Oconnor,Wattle grove,6107,-32.008154,115.9970025,15
18734,Male,Oconnor,Wattle grove,6107,-32.008154,115.9970025,24
18735,Female,Oconnor,Wattle grove,6107,-32.008154,115.9970025,23
18736,Female,Oconnor,Wattle grove,6107,-32.008154,115.9970025,15
18737,Male,Osborne,Wattle grove,6107,-32.008154,115.9970025,26
18738,Male,Osborne,Wattle grove,6107,-32.008154,115.9970025,33
18739,Male,Osborne,Wattle grove,6107,-32.008154,115.9970025,31
18740,Male,Oconnor,Busselton,6280,-33.6531584,115.3454892,32
18741,Male,Oconnor,Busselton,6280,-33.6531584,115.3454892,26
18742,Female,Oconnor,Busselton,6280,-33.6531584,115.3454892,23
18743,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,24
18744,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,23
18745,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,32
18746,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,24
18747,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,25
18748,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,28
18749,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,25
18750,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18751,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,43
18752,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,23
18753,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,23
18754,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,37
18755,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,23
18756,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18757,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18758,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,30
18759,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18760,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,25
18761,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,25
18762,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,33
18763,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18764,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,22
18765,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,22
18766,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,22
18767,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,22
18768,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,33
18769,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,29
18770,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18771,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,23
18772,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18773,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,20
18774,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,38
18775,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,11
18776,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,36
18777,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,41
18778,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18779,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,25
18780,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,17
18781,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,15
18782,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18783,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,20
18784,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,15
18785,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,24
18786,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18787,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,15
18788,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,15
18789,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,16
18790,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18791,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,16
18792,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,16
18793,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,31
18794,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18795,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18796,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,31
18797,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,24
18798,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18799,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18800,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,24
18801,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,26
18802,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,27
18803,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,17
18804,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,32
18805,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,36
18806,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,25
18807,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,25
18808,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,23
18809,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,32
18810,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,32
18811,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,22
18812,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,30
18813,Female,Oconnor,Warnbro,6169,-32.3367629,115.7594984,23
18814,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,32
18815,Male,Oconnor,Warnbro,6169,-32.3367629,115.7594984,20
18816,Male,Osborne,Warnbro,6169,-32.3367629,115.7594984,23
18817,Male,Osborne,Warnbro,6169,-32.3367629,115.7594984,27
18818,Male,Osborne,Warnbro,6169,-32.3367629,115.7594984,28
18819,Male,Osborne,Warnbro,6169,-32.3367629,115.7594984,20
18820,Female,Osborne,Warnbro,6169,-32.3367629,115.7594984,23
18821,Male,Osborne,Warnbro,6169,-32.3367629,115.7594984,22
18822,Male,Oconnor,Middle swan,6056,-31.8723346,116.0173525,26
18823,Male,Oconnor,Middle swan,6056,-31.8723346,116.0173525,25
18824,Female,Oconnor,Middle swan,6056,-31.8723346,116.0173525,28
18825,Female,Oconnor,Middle swan,6056,-31.8723346,116.0173525,32
18826,Male,Oconnor,Middle swan,6056,-31.8723346,116.0173525,27
18827,Male,Oconnor,Middle swan,6056,-31.8723346,116.0173525,25
18828,Male,Osborne,Middle swan,6056,-31.8723346,116.0173525,43
18829,Female,Osborne,Middle swan,6056,-31.8723346,116.0173525,26
18830,Male,Osborne,Middle swan,6056,-31.8723346,116.0173525,24
18831,Female,Osborne,Middle swan,6056,-31.8723346,116.0173525,27
18832,Female,Osborne,Middle swan,6056,-31.8723346,116.0173525,27
18833,Male,Oconnor,Alexander heights,6064,-31.8269026,115.8671293,25
18834,Male,Oconnor,Alexander heights,6064,-31.8269026,115.8671293,20
18835,Male,Oconnor,Alexander heights,6064,-31.8269026,115.8671293,25
18836,Male,Oconnor,Alexander heights,6064,-31.8269026,115.8671293,28
18837,Male,Oconnor,Alexander heights,6064,-31.8269026,115.8671293,20
18838,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,46
18839,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,58
18840,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,25
18841,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,27
18842,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,31
18843,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,16
18844,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,41
18845,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,31
18846,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,26
18847,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,23
18848,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,22
18849,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,29
18850,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,32
18851,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,25
18852,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,17
18853,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,10
18854,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,11
18855,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,27
18856,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,34
18857,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,42
18858,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,17
18859,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,21
18860,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,28
18861,Male,Osborne,Alexander heights,6064,-31.8269026,115.8671293,25
18862,Female,Osborne,Alexander heights,6064,-31.8269026,115.8671293,24
18863,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,29
18864,Female,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,22
18865,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,45
18866,Female,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,15
18867,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,39
18868,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,26
18869,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,27
18870,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,22
18871,Female,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,29
18872,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,28
18873,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,28
18874,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,29
18875,Female,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,26
18876,Male,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,31
18877,Female,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,21
18878,Female,Oconnor,Wanneroo,6065,-31.7572961,115.8064758,43
